mirID 	youngRep1_AS_ZT0	youngRep1_AS_ZT4	youngRep1_AS_ZT8	youngRep1_AS_ZT12	youngRep1_AS_ZT16	youngRep1_AS_ZT20	youngRep2_AS_ZT0	youngRep2_AS_ZT4	youngRep2_AS_ZT8	youngRep2_AS_ZT12	youngRep2_AS_ZT16	youngRep2_AS_ZT20	oldRep1_AS_ZT0	oldRep1_AS_ZT4	oldRep1_AS_ZT8	oldRep1_AS_ZT12	oldRep1_AS_ZT16	oldRep1_AS_ZT20	oldRep2_AS_ZT0	oldRep2_AS_ZT4	oldRep2_AS_ZT8	oldRep2_AS_ZT12	oldRep2_AS_ZT16	oldRep2_AS_ZT20
dme-miR-981-5p_MIMAT0020878 	1998.0 	7060.0 	6954.0 	5564.0 	7089.0 	6521.0 	6703.0 	8489.0 	8921.0 	7164.0 	5591.0 	7120.0 	6462.0 	6521.0 	5895.0 	7018.0 	6314.0 	6857.0 	5960.0 	6784.0 	5709.0 	8064.0 	4747.33333333 	4701.0 
dme-miR-2496-5p_MIMAT0012206 	1.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-2496-3p_MIMAT0012207 	0.0 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	1.0 	0.0 	0.0 	0.0 
dme-miR-4954-5p_MIMAT0020169 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4954-3p_MIMAT0020170 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	2.0 	0.0 	0.0 	2.0 	0.0 	2.0 	0.0 	0.0 	0.0 	2.0 	1.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-3641-5p_MIMAT0018055 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	2.0 	2.0 	3.0 	0.0 	1.0 	1.0 	1.0 	0.0 	1.0 	0.0 	0.0 	2.0 	0.0 	2.0 	0.0 	0.0 	0.0 
dme-miR-3641-3p_MIMAT0018056 	0.0 	5.0 	7.0 	0.0 	7.0 	1.0 	2.0 	5.0 	12.0 	2.0 	4.0 	2.0 	2.0 	5.0 	0.0 	0.0 	2.0 	0.0 	2.0 	0.0 	1.0 	0.0 	1.0 	1.0 
dme-miR-4955-5p_MIMAT0020171 	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4955-3p_MIMAT0020172 	0.0 	1.0 	1.0 	0.0 	1.0 	1.0 	1.0 	1.0 	0.0 	2.0 	2.0 	0.0 	0.0 	3.0 	0.0 	2.0 	0.0 	1.0 	4.0 	2.0 	1.0 	1.0 	0.0 	0.0 
dme-miR-4962-5p_MIMAT0020183 	2.0 	6.0 	2.16666666667 	1.0 	4.0 	2.0 	3.0 	1.0 	2.5 	5.0 	3.0 	1.0 	3.0 	4.0 	0.0 	2.5 	0.5 	1.0 	2.0 	1.0 	0.5 	2.16666666667 	1.0 	1.0 
dme-miR-4962-3p_MIMAT0020184 	12.0 	20.0 	34.0 	30.0 	33.0 	31.0 	29.0 	37.0 	39.0 	27.0 	17.0 	24.0 	29.0 	11.0 	15.0 	13.0 	19.0 	16.0 	25.0 	18.0 	28.0 	13.0 	10.0 	11.0 
dme-miR-982-5p_MIMAT0005498 	93.0 	153.0 	159.0 	205.0 	239.0 	258.0 	202.0 	198.0 	205.0 	263.0 	140.0 	202.0 	269.0 	217.0 	179.0 	240.0 	218.5 	178.0 	262.0 	193.0 	240.0 	244.0 	166.0 	201.0 
dme-miR-982-3p_MIMAT0020879 	0.0 	2.0 	1.0 	3.0 	4.0 	2.0 	3.0 	1.0 	1.0 	1.0 	0.0 	3.0 	3.0 	4.0 	1.0 	5.0 	3.0 	3.0 	3.0 	2.0 	2.0 	1.0 	0.0 	1.0 
dme-miR-303-5p_MIMAT0000388 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	1.0 	0.0 	0.0 	0.0 
dme-miR-303-3p_MIMAT0020824 	3.0 	1.0 	0.0 	3.0 	2.0 	5.0 	4.0 	3.0 	2.0 	7.0 	5.0 	4.0 	17.0 	11.0 	3.0 	8.0 	11.0 	4.0 	14.0 	8.5 	11.0 	4.0 	5.0 	6.0 
dme-miR-983-5p_MIMAT0005499 	4.0 	17.5 	14.5 	21.0 	22.0 	20.5 	19.5 	16.0 	23.0 	27.0 	22.0 	18.5 	13.0 	17.5 	15.0 	24.0 	12.0 	16.0 	13.5 	32.0 	23.5 	21.0 	20.5 	21.5 
dme-miR-983-3p_MIMAT0020880 	0.0 	1.0 	0.5 	0.5 	1.0 	2.0 	2.5 	0.5 	0.5 	0.0 	0.0 	0.0 	0.5 	2.0 	0.0 	1.0 	4.5 	0.0 	0.0 	0.0 	2.5 	1.5 	0.0 	1.0 
dme-miR-983-5p_MIMAT0005499_1 	4.0 	17.5 	14.5 	21.0 	22.0 	20.5 	19.5 	16.0 	23.0 	27.0 	22.0 	18.5 	13.0 	17.5 	15.0 	24.0 	12.0 	16.0 	13.5 	32.0 	23.5 	21.0 	20.5 	21.5 
dme-miR-983-3p_MIMAT0020880_1 	0.0 	1.0 	0.5 	0.5 	1.0 	2.0 	2.5 	0.5 	0.5 	0.0 	0.0 	0.0 	0.5 	2.0 	0.0 	1.0 	4.5 	0.0 	0.0 	0.0 	2.5 	1.5 	0.0 	1.0 
dme-miR-984-5p_MIMAT0005500 	3.0 	9.0 	3.0 	3.0 	8.0 	8.0 	8.0 	6.0 	5.0 	10.0 	12.0 	8.0 	7.0 	9.0 	10.0 	16.0 	9.0 	15.0 	8.0 	14.0 	7.0 	10.0 	6.0 	2.0 
dme-miR-984-3p_MIMAT0020881 	2.0 	1.0 	2.0 	1.0 	4.0 	6.0 	2.0 	2.0 	3.0 	4.0 	4.0 	2.0 	7.0 	13.0 	4.0 	12.0 	7.0 	9.0 	14.0 	7.0 	11.0 	18.0 	11.0 	9.0 
dme-miR-3645-5p_MIMAT0018063 	12.0 	14.0 	13.0 	11.0 	12.0 	14.0 	17.0 	22.0 	18.0 	7.0 	9.0 	12.0 	15.0 	22.0 	19.0 	18.0 	10.0 	9.0 	16.0 	22.0 	12.0 	18.5 	9.0 	13.0 
dme-miR-3645-3p_MIMAT0018064 	2.0 	21.0 	9.0 	6.0 	10.0 	10.0 	5.0 	8.0 	7.0 	2.0 	5.0 	4.0 	4.0 	6.0 	6.0 	3.0 	13.0 	7.0 	4.0 	2.0 	3.0 	9.0 	6.0 	5.0 
dme-miR-4963-5p_MIMAT0020185 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4963-3p_MIMAT0020186 	11.0 	31.0 	11.0 	19.0 	18.0 	25.0 	19.0 	11.0 	17.0 	11.0 	15.0 	15.0 	11.0 	17.0 	11.0 	19.0 	24.0 	12.0 	14.0 	15.0 	11.0 	24.0 	17.0 	18.0 
dme-miR-4956-5p_MIMAT0020173 	8.0 	48.0 	58.0 	46.0 	82.0 	40.0 	55.0 	53.0 	109.0 	57.0 	40.0 	48.0 	31.0 	41.0 	40.0 	26.0 	22.0 	31.0 	34.0 	51.0 	30.0 	34.5 	16.0 	29.0 
dme-miR-4956-3p_MIMAT0020174 	8.0 	11.0 	10.0 	6.0 	11.0 	7.0 	6.0 	10.0 	4.0 	22.0 	9.0 	4.0 	11.0 	3.0 	6.0 	3.0 	12.0 	17.0 	9.0 	5.0 	15.0 	7.0 	6.0 	9.0 
dme-miR-4964-3p_MIMAT0020187 	1.0 	3.0 	3.0 	3.0 	2.0 	5.0 	4.0 	5.0 	2.5 	2.0 	6.0 	7.0 	3.0 	4.0 	3.0 	5.0 	2.0 	3.0 	6.0 	0.0 	1.0 	2.0 	2.0 	2.0 
dme-miR-31b-5p_MIMAT0000389 	84172.8333333 	129196.666667 	91939.1666667 	67557.3333333 	85546.6666667 	88150.1666667 	82924.3333333 	106073.5 	96261.3333333 	80664.5 	74215.5 	89189.1666667 	62026.6666667 	58643.6666667 	45918.1666667 	65564.1666667 	67228.8333333 	74377.5 	51168.0 	68762.8333333 	46784.3333333 	81812.8333333 	51370.8333333 	49645.3333333 
dme-miR-31b-3p_MIMAT0020825 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-13b-3p_MIMAT0000119_1 	3430.83333333 	6575.83333333 	7140.0 	7046.03333333 	9536.25 	8510.83333333 	8747.2 	10271.25 	10393.25 	10914.25 	7945.08333333 	10037.1166667 	8277.13333333 	7271.6 	7528.08333333 	9947.75 	9469.83333333 	8462.41666666 	9360.31666667 	9289.33333333 	8206.93333333 	10374.5833333 	7650.26666666 	7989.75 
dme-miR-13b-2-5p_MIMAT0020797 	125.0 	264.0 	325.0 	328.0 	343.0 	380.0 	335.0 	375.0 	378.0 	385.0 	258.0 	374.0 	756.0 	620.0 	675.0 	825.0 	782.0 	632.0 	718.0 	737.0 	767.0 	768.0 	590.0 	771.0 
dme-miR-4916-3p_MIMAT0020509 	7.0 	25.0 	38.0 	48.0 	33.0 	29.0 	26.0 	21.0 	34.0 	23.0 	31.0 	37.0 	47.0 	22.0 	33.0 	38.0 	33.0 	29.0 	38.0 	16.0 	27.0 	30.0 	11.0 	19.0 
dme-miR-2492-3p_MIMAT0012199 	4.0 	14.0 	10.0 	9.0 	11.0 	13.0 	10.0 	20.0 	10.0 	8.0 	8.0 	10.0 	12.0 	6.0 	10.0 	10.0 	11.0 	5.0 	8.0 	11.0 	6.0 	13.0 	3.0 	5.0 
dme-miR-2492-5p_MIMAT0020913 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	1.0 	0.0 	0.0 
dme-miR-9370-5p_MIMAT0035203 	166.0 	148.0 	104.0 	122.0 	102.0 	110.0 	86.0 	126.0 	138.0 	101.0 	107.0 	127.0 	107.0 	142.0 	108.0 	122.0 	116.0 	182.0 	113.0 	128.0 	95.0 	171.0 	77.0 	75.0 
dme-miR-9370-3p_MIMAT0035204 	0.0 	1.0 	2.0 	1.0 	3.0 	2.0 	1.0 	0.0 	1.0 	0.0 	0.0 	2.0 	1.0 	0.0 	3.0 	0.0 	1.0 	0.0 	1.0 	2.0 	1.0 	1.0 	2.0 	0.0 
dme-miR-970-3p_MIMAT0005486 	50109.6666667 	160379.5 	147230.166667 	120018.333333 	171521.833333 	143648.5 	159638.0 	185597.666667 	184934.166667 	170891.833333 	155749.666667 	164014.5 	103143.666667 	83417.0 	82334.3333333 	111021.166667 	97641.8333333 	107731.0 	77325.1666667 	106412.5 	76939.3333333 	107099.5 	64141.5 	76313.6666667 
dme-miR-970-5p_MIMAT0020867 	32.0 	87.0 	69.0 	63.0 	116.0 	62.0 	67.0 	90.0 	104.0 	85.0 	65.0 	62.0 	43.0 	33.0 	35.0 	43.0 	57.0 	49.0 	40.0 	50.0 	32.0 	51.0 	29.0 	45.0 
dme-miR-9377-5p_MIMAT0035217 	1.0 	0.0 	2.0 	3.0 	0.0 	4.0 	2.0 	0.0 	0.0 	1.0 	0.0 	0.0 	2.0 	3.0 	1.0 	3.0 	1.0 	3.0 	2.0 	1.0 	2.0 	3.0 	2.0625 	0.0 
dme-miR-9377-3p_MIMAT0035218 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-971-3p_MIMAT0005487 	262.0 	514.0 	608.0 	683.0 	875.0 	631.0 	859.0 	904.0 	1059.0 	861.0 	535.0 	755.0 	537.0 	397.0 	489.0 	654.0 	653.0 	488.0 	511.0 	517.0 	514.0 	462.0 	364.0 	518.0 
dme-miR-971-5p_MIMAT0020868 	70.0 	242.0 	259.0 	295.0 	319.0 	233.0 	297.0 	345.0 	344.0 	310.5 	273.0 	297.5 	162.0 	153.0 	141.0 	207.0 	211.0 	187.0 	222.0 	235.0 	180.5 	191.0 	182.0 	180.0 
dme-miR-4917-3p_MIMAT0020511 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4957-5p_MIMAT0020175 	2.0 	2.0 	3.0 	2.0 	2.0 	7.5 	5.0 	3.0 	11.0 	2.0 	6.5 	2.0 	4.66666666667 	4.0 	2.0 	2.0 	5.5 	1.0 	8.0 	3.0 	1.33333333333 	2.02941176471 	0.0 	2.0 
dme-miR-4957-3p_MIMAT0020176 	7.0 	6.0 	1.0 	10.0 	8.0 	9.0 	7.0 	9.0 	11.0 	7.0 	6.0 	8.0 	4.0 	7.0 	4.0 	2.0 	10.0 	4.0 	7.0 	13.0 	7.0 	6.0 	4.0 	2.0 
dme-miR-283-5p_MIMAT0000347 	2845.0 	10071.0 	11072.0 	10286.0 	12058.0 	12202.5 	12075.0 	12047.0 	13124.0 	11718.0 	10010.0 	12976.0 	11471.0 	9450.0 	9175.0 	11964.0 	10371.0 	10667.5 	12240.0 	12035.5 	10806.0 	12339.0 	9911.0 	10021.0 
dme-miR-283-3p_MIMAT0020810 	59.0 	93.5 	55.0 	40.0 	47.5 	47.0 	30.0 	51.5 	30.0 	49.0 	45.0 	55.0 	51.5 	43.5 	46.5 	65.0 	46.0 	83.5 	56.0 	57.0 	58.0 	89.0 	52.0 	43.0 
dme-miR-304-5p_MIMAT0000390 	128.0 	309.25 	421.0 	497.0 	500.0 	433.0 	523.333333333 	641.0 	668.5 	570.333333333 	390.5 	537.0 	588.0 	446.0 	456.5 	748.5 	707.5 	485.0 	679.5 	596.333333333 	843.0 	481.0 	383.583333333 	584.333333333 
dme-miR-304-3p_MIMAT0020826 	52.0 	127.0 	158.0 	164.0 	143.0 	122.0 	177.0 	172.0 	155.0 	159.0 	113.0 	153.0 	138.0 	146.0 	112.0 	188.5 	171.0 	155.0 	186.0 	197.0 	162.0 	180.666666667 	118.0 	157.0 
dme-miR-12-5p_MIMAT0000117 	8879.0 	21125.0 	25732.0 	27044.0 	23612.0 	25488.0 	23649.5 	25408.5 	26870.0 	23521.0 	20587.5 	25095.0 	26802.0 	25252.0 	21689.0 	34255.5 	34042.0 	32295.5 	32410.5 	33881.0 	29830.5 	34768.0 	29186.5 	25869.0 
dme-miR-12-3p_MIMAT0020794 	12.0 	34.0 	41.0 	42.0 	45.0 	32.0 	45.0 	46.0 	65.0 	54.0 	31.0 	46.0 	64.0 	54.0 	62.0 	62.0 	52.0 	61.0 	65.0 	82.0 	66.0 	68.0 	43.0 	55.0 
dme-miR-927-5p_MIMAT0005501 	112346.2 	130694.5 	105069.2 	76808.5 	112230.0 	87369.2 	86222.0 	157942.5 	143230.2 	94529.4 	70642.0 	91067.0 	105911.0 	83563.1 	73183.0333333 	107501.7 	118753.2 	82380.5 	111370.0 	89464.4 	84134.9 	93181.4 	59044.7 	86409.0 
dme-miR-927-3p_MIMAT0020882 	22986.0 	33231.8333333 	27293.5 	22706.0 	29120.5 	29140.0 	22366.0 	26707.5 	26113.0 	25610.8333333 	21446.5 	25726.5 	14993.5 	13817.0 	12324.0 	16706.0 	14675.5 	19775.5 	11913.0 	16318.5 	11712.5 	21134.8333333 	12734.5 	11619.0 
dme-miR-4958-5p_MIMAT0020177 	3.0 	8.0 	3.0 	0.0 	6.0 	2.2 	4.0 	6.5 	3.0 	4.0 	3.0 	2.0 	3.0 	5.0 	2.0 	2.0 	5.0 	2.0 	5.0 	6.0 	3.0 	9.0 	2.0 	2.0 
dme-miR-4958-3p_MIMAT0020178 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-985-3p_MIMAT0005502 	0.0 	3.0 	1.5 	0.0 	0.0 	0.0 	2.0 	1.0 	0.0 	2.0 	2.5 	4.5 	3.0 	0.0 	1.0 	2.5 	0.0 	3.0 	3.5 	0.5 	0.0 	2.5 	1.0 	1.0 
dme-miR-985-5p_MIMAT0020883 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4965-5p_MIMAT0020188 	5.0 	3.0 	1.0 	2.0 	5.0 	2.0 	1.0 	2.0 	0.0 	2.0 	2.0 	1.0 	0.0 	5.0 	1.0 	1.0 	4.0 	0.0 	1.0 	0.0 	2.0 	0.0 	0.0 	0.0 
dme-miR-4965-3p_MIMAT0020189 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 
dme-miR-969-5p_MIMAT0005485 	20.0 	16.0 	11.0 	9.0 	7.0 	10.0 	13.0 	13.0 	17.0 	8.0 	5.0 	14.0 	4.0 	3.0 	1.0 	3.5 	1.0 	6.0 	0.0 	2.0 	2.0 	5.0 	4.0 	2.0 
dme-miR-969-3p_MIMAT0020866 	81.0 	322.0 	312.0 	358.0 	392.0 	341.0 	329.0 	350.0 	448.0 	384.0 	309.0 	321.0 	251.0 	246.0 	235.0 	369.0 	329.0 	288.0 	213.0 	293.0 	289.0 	331.0 	255.0 	213.0 
dme-miR-210-3p_MIMAT0000355 	274626.5 	849633.0 	872167.166667 	790409.0 	960414.0 	894278.5 	890643.0 	1063070.16667 	1115014.0 	941669.333333 	736163.25 	928088.0 	624335.5 	598060.0 	542120.5 	729154.833333 	734165.5 	717878.0 	633445.5 	688329.0 	621373.5 	785435.833333 	539840.5 	557117.5 
dme-miR-210-5p_MIMAT0020816 	91.8333333333 	161.0 	269.083333333 	428.0 	413.5 	366.583333333 	260.166666667 	335.416666667 	487.75 	294.75 	215.166666667 	299.666666667 	380.416666667 	456.5 	330.833333333 	515.916666667 	550.583333333 	294.333333333 	760.75 	360.75 	548.166666667 	405.916666667 	277.666666667 	358.333333333 
dme-miR-4959-5p_MIMAT0020179 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 
dme-miR-972-3p_MIMAT0005488 	5.0 	16.0 	7.0 	4.0 	13.0 	14.0 	14.0 	11.0 	15.0 	13.0 	4.0 	15.0 	9.0 	5.0 	9.0 	5.0 	8.0 	9.0 	7.0 	18.0 	11.0 	12.0 	5.0 	5.0 
dme-miR-972-5p_MIMAT0020869 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.037037037037 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-9369-5p_MIMAT0035201 	7.0 	4.0 	4.0 	0.0 	4.0 	8.0 	5.0 	4.0 	3.0 	3.0 	3.0 	4.0 	7.0 	0.0 	2.0 	5.0 	7.0 	5.0 	1.0 	4.0 	4.0 	1.0 	5.0 	3.0 
dme-miR-9369-3p_MIMAT0035202 	0.0 	3.0 	1.0 	1.0 	0.0 	1.0 	0.0 	3.0 	3.0 	0.0 	1.0 	3.0 	4.0 	3.0 	4.0 	4.0 	0.0 	3.0 	1.0 	2.0 	0.0 	0.0 	1.0 	0.0 
dme-miR-973-5p_MIMAT0005489 	2.0 	1.0 	4.0 	3.0 	3.0 	5.0 	2.0 	7.0 	6.0 	4.0 	3.0 	2.0 	3.0 	1.0 	0.0 	3.0 	4.0 	2.0 	6.0 	5.0 	1.0 	3.0 	3.5 	2.0 
dme-miR-973-3p_MIMAT0020870 	2.0 	2.0 	1.0 	6.0 	4.0 	4.0 	3.0 	8.0 	5.0 	5.0 	1.0 	7.0 	7.0 	2.0 	6.0 	7.0 	7.0 	10.0 	10.0 	7.0 	6.0 	3.0 	1.0 	4.0 
dme-miR-974-5p_MIMAT0005490 	1.0 	10.0 	8.0 	11.0 	12.0 	8.0 	7.0 	9.0 	5.0 	4.0 	6.0 	8.0 	3.0 	4.0 	6.0 	4.0 	6.0 	3.0 	4.0 	3.0 	0.0 	12.0 	3.0 	2.0 
dme-miR-974-3p_MIMAT0020871 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-2499-5p_MIMAT0012212 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 
dme-miR-2499-3p_MIMAT0012213 	2.0 	6.0 	4.0 	3.0 	6.0 	5.0 	7.0 	12.0 	13.0 	8.0 	2.33333333333 	12.0 	11.0 	12.0 	11.0 	12.0 	9.5 	7.0 	12.0 	15.0 	23.0 	9.0 	12.0 	9.0 
dme-miR-4966-5p_MIMAT0020190 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.5 	1.0 	1.0 	0.5 	0.0 	1.0 	2.5 	1.0 	0.5 	3.0 	2.5 	1.5 	1.0 	1.0 	1.5 	0.5 	1.0 	0.0 
dme-miR-4966-3p_MIMAT0020191 	1.0 	1.0 	0.5 	1.5 	4.0 	2.0 	3.5 	1.5 	0.0 	5.5 	0.5 	3.5 	2.5 	4.33333333333 	3.0 	0.5 	3.5 	2.0 	0.5 	1.0 	2.0 	0.5 	1.5 	2.0 
dme-miR-975-5p_MIMAT0005491 	4.0 	1.0 	1.0 	3.0 	2.0 	1.0 	3.0 	3.0 	0.0 	3.0 	0.0 	2.0 	2.0 	0.0 	1.0 	3.0 	2.0 	0.0 	4.0 	0.0 	2.0 	0.0 	1.0 	0.0 
dme-miR-975-3p_MIMAT0020872 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-976-3p_MIMAT0005492 	24.0 	32.0 	29.0 	31.0 	28.0 	18.0 	35.0 	35.0 	42.0 	23.0 	33.0 	47.0 	21.0 	12.0 	24.0 	17.0 	24.0 	17.0 	29.0 	22.0 	35.0 	17.0 	20.0 	22.0 
dme-miR-976-5p_MIMAT0020873 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-977-3p_MIMAT0005493 	0.0 	1.0 	1.0 	1.0 	4.0 	3.0 	0.0 	1.0 	2.0 	5.0 	2.0 	1.0 	0.0 	0.0 	0.0 	2.0 	2.0 	4.0 	2.0 	5.0 	1.0 	1.0 	1.0 	0.0 
dme-miR-977-5p_MIMAT0020874 	2.0 	0.0 	2.0 	3.0 	3.0 	1.0 	7.0 	2.0 	3.0 	1.0 	1.0 	0.0 	4.0 	0.0 	0.0 	4.0 	3.0 	1.0 	2.0 	2.0 	1.0 	2.0 	0.0 	2.0 
dme-miR-978-3p_MIMAT0005494 	3.0 	12.0 	7.0 	7.0 	14.0 	18.0 	7.0 	15.0 	11.0 	15.0 	10.0 	10.0 	19.0 	17.0 	16.0 	11.0 	8.0 	5.0 	17.0 	9.0 	11.0 	12.0 	7.0 	11.0 
dme-miR-978-5p_MIMAT0020875 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-979-3p_MIMAT0005495 	2.0 	7.0 	6.0 	5.0 	9.0 	3.0 	4.0 	8.0 	10.0 	4.0 	2.0 	5.0 	5.0 	6.0 	3.0 	7.0 	4.0 	3.0 	2.0 	8.0 	5.0 	3.0 	6.0 	3.0 
dme-miR-979-5p_MIMAT0020876 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-1007-3p_MIMAT0005020 	204.5 	309.0 	397.0 	451.5 	395.0 	394.5 	493.5 	506.5 	529.5 	453.5 	293.0 	425.5 	382.5 	400.5 	362.0 	847.0 	886.0 	373.0 	585.5 	456.333333333 	487.0 	485.5 	445.0 	431.0 
dme-miR-1007-5p_MIMAT0020904 	12.0 	32.0 	29.0 	32.0 	22.0 	29.0 	15.0 	27.0 	35.0 	32.0 	22.0 	32.0 	26.0 	29.0 	16.5 	46.5 	39.0 	38.0 	19.0 	21.0 	33.0 	41.0 	37.0 	29.0 
dme-miR-2535b-3p_MIMAT0020510 	542.0 	917.333333333 	968.166666667 	902.25 	1686.5 	1193.66666667 	1362.0 	1497.0 	1630.5 	1593.0 	956.0 	1340.91666667 	890.5 	681.0 	654.333333333 	857.833333333 	886.25 	656.5 	787.0 	701.583333333 	678.333333333 	759.5 	488.333333333 	600.0 
dme-miR-2491-5p_MIMAT0012198 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 
dme-miR-2491-3p_MIMAT0020912 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0588235294118 	0.0 	0.0 	0.0 	0.0 
dme-miR-10404-5p_MIMAT0041637 	63.1890756303 	123.712990196 	142.37254902 	159.457107843 	148.42289916 	158.119922969 	139.258823529 	140.038970588 	148.64789916 	153.765056022 	136.4 	155.860784314 	116.175070028 	105.110154062 	82.0544117647 	117.979411765 	101.960221396 	118.419957983 	119.370903361 	131.126435574 	101.373739496 	133.227556022 	98.068802521 	99.3577030812 
